Datetime,Batterie (V),Rayonnement global (j/cm²),Température (°C),ETo (mm),Humidité relative (%),Précipitation (mm),Vitesse du vent (km/h),Direction du vent (°),tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,cloudcover,solarradiation,solarenergy,uvindex,conditions
2015-09-26,6.86,,25.16,1.62,16.93,0.3,13.52,,31.1,19.7,25.9,29.4,19.7,25.2,10.2,39.1,0,0,0,11.2,132.2,36,239.7,20.6,9,Partially cloudy
2015-09-27,6.83,,25.89,1.93,12.94,0,12.52,,27.9,21.8,24.4,27.1,21.8,24.3,9.9,40,2,100,45.83,20.9,65.8,92,112.6,9.7,5,"Rain, Overcast"
2015-09-28,6.89,,22.43,1.9,21.88,0,14,,25.9,20.1,23,25.9,20.1,23,14.1,57.6,27.7,100,75,22.3,72.8,70,168.6,14.5,6,"Rain, Partially cloudy"
2015-09-29,6.86,,23.48,1.03,19.12,0,9.1,,30,17.7,23.5,28.6,17.7,23.2,12.1,52.6,0,0,0,23,169.7,18.6,263.4,22.4,9,Clear
2015-09-30,6.74,,24.52,0.95,13.71,0,9.81,,32.5,15.7,23.3,30.1,15.7,22.7,5.9,40.5,0,0,0,22.3,290.2,20.1,282,24.4,9,Partially cloudy
2015-10-01,6.8,,27.8,3.52,8.62,0,15.09,,34.2,17.5,25,32.3,17.5,24.3,8.7,37.7,0,0,0,23.8,315.8,58.2,260.7,22.4,9,Partially cloudy
2015-10-02,6.83,,28.1,1.79,9.59,0,10.91,,35.8,19.8,26.3,33.1,19.8,25.4,5.7,30.1,0,0,0,25.2,335.2,63.9,247.2,21.3,9,Partially cloudy
2015-10-03,6.85,,28.64,1.64,8.33,0,13.57,,34.2,20.2,26.6,31.9,20.2,25.9,7.9,32.5,0,0,0,25.2,106.7,86.1,246.9,21.3,9,Partially cloudy
2015-10-04,6.79,,27.56,0.88,9.08,0,7.43,,35.1,20.4,28.1,32.9,20.4,27.1,8.6,31,0,0,0,11.5,110,72.5,249.5,21.7,9,Partially cloudy
2015-10-05,6.81,,28.51,0.89,8.77,0,6.27,,34.8,21.5,28.5,33,21.5,27.6,10,33,0,0,0,12.6,134.3,84.5,183.2,15.8,6,Partially cloudy
2015-10-06,6.82,,31.34,2.23,6.63,0,10.55,,36.4,22.5,28.8,33.9,22.5,27.8,8.8,31.8,0,0,0,15.8,276.4,4.8,258.7,22.4,9,Clear
2015-10-07,6.81,,31.24,3.1,7.76,0,12.52,,36.6,20.8,27.6,34.1,20.8,26.7,9.7,36.6,0,0,0,31,301.1,3.9,249,21.4,9,Clear
2015-10-08,6.86,,26.87,5.26,11,0,27.24,,31.6,17.8,23.7,29.5,17.8,23.1,8.5,42.5,0,0,0,34.9,322.3,62.4,247,21.3,9,Partially cloudy
2015-10-09,6.88,,26.08,2.82,10.96,0,17.23,,31.7,15.6,22,29.5,15.6,21.4,5.1,37.8,0,0,0,35.3,321.9,34.2,259,22.3,9,Partially cloudy
2015-10-10,6.87,,26.87,2.62,11.65,0,14.03,,31.8,15.7,23,29.6,15.7,22.4,5.4,35.6,0,0,0,31,250.2,0.6,254.7,21.9,9,Clear
2015-10-11,6.86,,26.79,2.47,13.39,0,15.52,,31.8,17.7,23.9,30.1,17.7,23.4,11.8,51,0,0,0,24.5,275.4,30.1,248.5,21.6,8,Partially cloudy
2015-10-12,6.87,,25.71,2.08,16.56,0,15.23,,30.3,16.5,22.9,28.7,16.5,22.5,11.2,51.9,0,0,0,25.9,294.3,16.8,239.5,20.6,9,Clear
2015-10-13,6.91,,23.87,4.39,15.07,0,18.33,,28.1,15.8,20.9,27,15.8,20.7,9.3,50.9,0,0,0,27,309.7,51.8,209.9,18.2,7,Partially cloudy
2015-10-14,6.92,,22.52,3.77,13.62,0,16.93,,28.6,12.7,19.8,27.2,12.7,19.6,8,51.6,0,0,0,30.6,315.5,27.4,235.2,20.4,9,Partially cloudy
2015-10-15,6.92,,23.48,2.06,12.77,0,14.85,,30,14,21,28.1,14,20.6,6.2,43.3,0,0,0,23,220.7,6.5,251.9,21.7,9,Clear
2015-10-16,6.85,,23.69,1.42,15.7,1.3,10.66,,27.6,17.5,22.3,26.8,17.5,22.2,8.8,43.5,0,0,0,23,233.3,91.9,116.7,10,4,Overcast
2015-10-17,6.91,,22.25,0.91,28.43,13.1,9.97,,27,17,21.5,27,17,21.5,14.7,68.3,2.5,100,37.5,31.7,228.9,45.5,222.6,19.1,8,"Rain, Partially cloudy"
2015-10-18,6.88,,23.21,1.12,22.52,0,7.42,,28.4,16.1,21.7,27.5,16.1,21.5,12.5,59.5,0,0,0,39.2,256.8,1.1,235.3,20.3,8,Clear
2015-10-19,6.92,,22.26,1.12,19.93,0,8.9,,27.5,14.8,20.5,27.1,14.8,20.5,12.6,63.9,0,0,0,36,261.4,4.4,231.4,19.9,8,Clear
2015-10-20,6.93,,21.11,1.1,19.83,0,11.32,,23,13.9,17.8,23,13.9,17.8,11.3,67.3,0,0,0,17.3,238.7,48.2,128.1,11,5,Partially cloudy
2015-10-21,6.91,,21.23,0.96,20.13,0,6.95,,24.7,14.3,19.3,24.7,14.3,19.3,11.9,64.4,1.5,100,41.67,13,175.5,67.4,196.2,17,7,"Rain, Partially cloudy"
2015-10-22,6.92,,21.2,0.6,25.95,0,7.49,,23.5,17.1,19.6,23.5,17.1,19.6,14,71.1,0,0,0,13.7,194.5,94.3,69.9,6.1,3,Overcast
2015-10-23,6.94,,20.72,0.48,28.63,1.5,6.6,,26.5,18.7,21.2,26.5,18.7,21.2,14.4,66.7,3.8,100,41.67,15.5,283.6,94.6,123.5,10.6,6,"Rain, Overcast"
2015-10-24,6.93,,20.79,0.84,28.45,0.1,8.75,,26.6,15.8,21.2,26.6,15.8,21.2,14.4,67.9,0,0,0,18.7,245.6,38.5,210.4,18.3,8,Partially cloudy
2015-10-25,6.91,,21.54,1.11,25.82,0,10.08,,26.7,17.4,21.2,26.7,17.4,21.2,16.2,74.7,6.9,100,83.33,22.7,209.3,82.4,186.9,16.9,7,"Rain, Partially cloudy"
2015-10-26,6.91,,23.4,1.18,22.75,0,10.28,,25.8,17.5,21.1,25.8,17.5,21.1,15.6,72,6,100,75,21.2,262.1,47.6,158.9,13.8,6,"Rain, Partially cloudy"
2015-10-27,6.92,,22.98,1.63,16.37,0,13.33,,26.2,13.9,19.4,26.2,13.9,19.4,9.5,57,0,0,0,25.9,319.3,50.7,174,15,8,Partially cloudy
2015-10-28,6.91,,22.82,2.32,13.04,0,18.43,,29.4,14.1,20.7,27.7,14.1,20.4,7.5,46.3,0,0,0,24.8,314.8,44.3,222,19.3,8,Partially cloudy
2015-10-29,6.8,,22.66,1.13,14.15,0,8.57,,27.2,14.3,20.3,26.7,14.3,20.2,6.3,42.7,0,0,0,19.8,183.2,49.9,178.5,15.5,7,Partially cloudy
2015-10-30,6.77,,23.25,1.1,13.55,0,10.24,,29.4,14.8,20.8,27.9,14.8,20.5,6.5,41.2,0,0,0,21.6,183.5,3.4,215.2,18.7,8,Clear
2015-10-31,6.75,,23.17,1.35,12.43,0,9.1,,29.1,13,19.8,27.4,13,19.5,6,45.7,0,0,0,24.1,310.7,2.2,223.6,19.5,8,Clear
2015-11-01,6.81,,20.03,2.83,16.25,0,21.69,,23.4,11.1,16.6,23.4,11.1,16.6,7.3,57.8,0,0,0,29.9,308,46.3,193.5,16.6,8,Partially cloudy
2015-11-02,6.82,,18.14,3.37,12.86,0,14.76,,23,9.2,15,23,6.6,14.5,5.9,57.3,0,0,0,25.2,314.9,2.4,215.3,18.7,8,Clear
2015-11-03,6.81,,19.82,1.83,11.7,0,12.55,,27.3,10.2,17.8,26.5,10.2,17.7,4.7,46.9,0,0,0,18,289.8,40.6,216.4,18.6,8,Partially cloudy
2015-11-04,6.76,,21.05,1.07,10.6,0,9.01,,28.9,13.1,19.7,27.3,13.1,19.4,3.6,37.6,0,0,0,18.4,270.3,58.3,203.6,17.8,7,Partially cloudy
2015-11-05,6.8,,22.97,1.41,9.12,0,9.08,,28.7,13.8,20.5,27.2,13.8,20.3,4,35.6,0,0,0,19.1,81.8,0,209.6,18,8,Clear
2015-11-06,6.78,,23.15,1.41,9.52,0,10.01,,29.7,15.4,21.5,27.9,15.4,21.1,4.3,34.6,0,0,0,21.2,54.6,0,205.8,17.9,7,Clear
2015-11-07,6.77,,21.37,0.91,13.73,0,10.35,,28.2,15.3,20.5,26.9,15.3,20.3,5.7,39.6,0,0,0,19.8,81.2,0,200,17.2,7,Clear
2015-11-08,6.8,,20.73,1.28,15.84,0,12.67,,25.9,13,18.7,25.9,13,18.7,6.5,46.6,0,0,0,20.9,86.5,0,196.9,17,7,Clear
2015-11-09,6.87,,20.21,1.31,15.2,0,8.96,,25.1,12.6,17.9,25.1,12.6,17.9,5.8,47,0,0,0,25.6,64.5,0.1,195.3,16.9,7,Clear
2015-11-10,6.86,,19.66,1.3,14.85,0,10.64,,24.9,13.2,17.8,24.9,13.2,17.8,5.5,45.5,0,0,0,32,60.8,0,195.3,16.9,7,Clear
2015-11-11,6.84,,18.99,1.31,15.03,0,11.32,,25.1,12.9,18,25.1,12.9,18,4.4,42.3,0,0,0,25.2,65,17.3,186.9,16.2,7,Clear
2015-11-12,6.81,,18.41,0.69,13.37,0,8.02,,25.2,13.1,18.5,25.2,13.1,18.5,3.8,39.2,0,0,0,18.4,82,31.8,179.1,15.4,7,Partially cloudy
2015-11-13,6.8,,18.78,0.67,13.62,0,7.09,,25.8,12.1,18.3,25.8,12.1,18.3,2.6,37,0,0,0,12.6,106.2,43.9,192,16.5,7,Partially cloudy
2015-11-14,6.8,,18.58,0.65,13.04,0,6.55,,26,12.7,18.5,26,12.7,18.5,1.7,34.7,0,0,0,14,151.1,0.6,198.8,17,7,Clear
2015-11-15,6.8,,17.59,0.58,14.29,0,5.63,,24.4,11.1,17.3,24.4,11.1,17.3,2.2,38.1,0,0,0,13.7,143,3.1,191.1,16.5,7,Clear
2015-11-16,6.81,,18.49,1.06,13.67,0,8.95,,25.3,11.7,17.5,25.3,11.7,17.5,2.5,39.6,0,0,0,23.4,193.7,0.4,191.8,16.7,7,Clear
2015-11-17,6.8,,19.3,1.91,11.55,0,12.56,,25.1,12.2,17.8,25.1,12.2,17.8,1.7,36.4,0,0,0,23.8,110.1,0.1,189,16.3,7,Clear
2015-11-18,6.8,,17.43,0.65,11.93,0,7.16,,25.4,11.4,17.6,25.4,11.4,17.6,-0.5,31.5,0,0,0,14.8,59.2,0,192.4,16.6,7,Clear
2015-11-19,6.79,,17.18,0.51,12.51,0,6.42,,25.1,11.3,17.3,25.1,11.3,17.3,-0.4,31.6,0,0,0,18.4,59.6,0,192.5,16.7,7,Clear
2015-11-20,6.79,,16.71,0.56,13.57,0,6.13,,25.3,11.1,17.3,25.3,11.1,17.3,-2.1,28.3,0,0,0,12.6,97.8,0,193.1,16.8,7,Clear
2015-11-21,6.79,,18.32,0.77,12.39,0,7.63,,28.5,10.7,17.8,26.9,10.7,17.6,-1,30.9,0,0,0,26.3,222.9,0,192.1,16.7,7,Clear
2015-11-22,6.81,,20.44,1.95,9.3,0,12.9,,26.5,10,16.9,26.5,7.3,16.7,-1.2,31.4,0,0,0,26.3,239.9,10.8,190.8,16.4,7,Clear
2015-11-23,6.8,,17.2,1.63,9.25,0,14.34,,22.7,6.7,13.7,22.7,3.5,12.5,-5.7,28.7,0,0,0,27,176.6,0,195.8,16.7,7,Clear
2015-11-24,6.82,,13.27,0.59,13.14,0,8.83,,19.3,6.4,12.4,19.3,3.5,11.4,-3.1,35.3,0,0,0,18,90.5,0,190.3,16.4,7,Clear
2015-11-25,6.68,,12.04,0.61,14.8,0,6.9,,20.2,5.9,12.2,20.2,3.3,11.5,-3,37,0,0,0,15.8,125,0,185.5,16,7,Clear
2015-11-26,6.64,,13.6,0.67,14.67,0,7.34,,23.4,7.7,14.1,23.4,5.7,13.4,-2.2,35.3,0,0,0,20.5,147.2,0.9,186.2,16.1,7,Clear
2015-11-27,6.68,,14.31,0.77,16.28,0,7.07,,23.9,8.1,14.9,23.9,6.2,14.6,0.1,39.5,0,0,0,16.9,180.1,0,183.5,15.9,7,Clear
2015-11-28,6.66,,14.15,0.68,21.18,0,8.9,,21,7.7,13.9,21,5.6,13.5,4.6,55.2,0,0,0,16.9,92.4,0.3,178.9,15.3,7,Clear
2015-11-29,6.7,,15.48,0.6,18.04,0,6.47,,21.9,8.6,14.7,21.9,6.5,14.2,1.8,46.5,0,0,0,15.5,78.6,67.5,151.5,13,6,Partially cloudy
2015-11-30,6.73,,16.28,1.14,13.55,0,9.95,,21.3,9.5,14.6,21.3,7.5,14.4,-2.4,32.1,0,0,0,22.7,69.3,85.6,110.7,9.4,5,Partially cloudy
2015-12-01,6.76,,14.18,0.69,15.82,0,10.1,,20.2,9.5,13.8,20.2,7.1,13.3,-1.1,36.8,0,0,0,28.1,65.6,66.9,141.8,12.3,6,Partially cloudy
2015-12-02,6.79,,13.9,0.5,15.05,0.2,6.88,,15.5,9.8,12.7,15.5,8.4,12.6,-2.2,35.9,0,0,0,21.6,55.1,64.8,51.9,4.4,2,Partially cloudy
2015-12-03,6.71,,15.14,0.61,13.25,0,9.11,,21.8,9.6,14.5,21.8,7.9,14.2,-2.8,31.3,0,0,0,13,71.7,11.1,165.1,14.3,7,Clear
2015-12-04,6.68,,13.51,0.37,12.5,0,4.32,,23.1,8,14.6,23.1,6,14,-3.6,29.9,0,0,0,19.8,60.5,38.7,164.7,14.2,6,Partially cloudy
2015-12-05,6.74,,14.04,0.41,11.36,0,5.48,,23.1,9.5,15.4,23.1,7.9,15.1,-3.1,29.4,0,0,0,14.8,75,58.2,172.3,14.9,7,Partially cloudy
2015-12-06,6.76,,13.68,0.51,11.8,0,5.59,,22.1,8.2,14.5,22.1,6.2,14.1,-3,31.2,0,0,0,15.1,80.9,75.2,167.6,14.5,7,Partially cloudy
2015-12-07,6.75,,14.08,1.1,11.98,0,10.73,,20.9,8.4,13.6,20.9,6.2,13,-3.8,30.6,0,0,0,26.3,69.6,54.4,167.7,14.6,6,Partially cloudy
2015-12-08,6.82,,14.64,1.21,14.21,0,12.03,,16.5,9.5,12.5,16.5,7.6,12.4,-0.9,39.8,0,0,0,25.6,59.6,97,51.2,4.5,2,Overcast
2015-12-09,6.85,,13.21,1.13,17.94,0,11.76,,17.5,7.6,11.9,17.5,5.3,11,1.6,50.7,0,0,0,27,68,67.4,94.4,8.1,4,Partially cloudy
2015-12-10,6.82,,11.97,1.35,18.4,0,15.92,,18.5,7.3,11.9,18.5,4.8,10.7,0.7,47.9,0,0,0,25.9,62.2,48.6,154.9,13.4,6,Partially cloudy
2015-12-11,7.01,,11.52,0.92,20.25,0,11.29,,16.7,6.9,10.8,16.7,3.8,9.3,1.3,53.3,0,0,0,24.8,63.1,57.1,139.1,12,5,Partially cloudy
2015-12-12,7.04,,11.5,0.65,21.15,0,10.9,,18.1,5.6,11.4,18.1,2.6,10.4,0.9,51.1,0,0,0,19.1,72,8.4,162.2,14,6,Clear
2015-12-13,6.93,,11.87,0.7,20.41,0,8.7,,18.8,6,12.1,18.8,3.4,11.3,-0.3,44.7,0,0,0,18.7,75.3,43.2,162.8,14.1,6,Partially cloudy
2015-12-14,6.99,,12.86,0.54,18.75,0,7.21,,19.8,7,12.8,19.8,4.6,12.2,-1.1,40.3,0,0,0,18.7,76.8,47.8,162.3,14.1,6,Partially cloudy
2015-12-15,6.85,,13.03,0.45,18.37,0,7.08,,20.6,7.2,12.5,20.6,4.9,11.6,-1.4,40.2,0,0,0,19.4,67,53.9,163.5,14.1,6,Partially cloudy
2015-12-16,6.76,,13.69,0.43,17.42,0,7.81,,20.7,8.1,14,20.7,5.8,13.3,-3.1,32.2,0,0,0,21.2,63.8,91.1,131.9,11.4,5,Overcast
2015-12-17,6.73,,14.71,0.56,14.07,0,9.69,,23.3,8.7,15.5,23.3,6.8,15.2,-2.3,30.8,0,0,0,15.8,67.4,24.7,168.2,14.5,6,Partially cloudy
2015-12-18,6.75,,15.6,0.53,12.74,0,5.53,,24.5,10.2,16.4,24.5,10.2,16.4,-1.5,31.1,0,0,0,11.9,111.9,24.9,158.3,13.7,7,Partially cloudy
2015-12-19,6.79,,15.21,0.5,13.95,0,6.55,,23.1,9.5,15.5,23.1,7.9,15.4,0,36.1,0,0,0,11.5,113.5,0,169.7,14.8,7,Clear
2015-12-20,6.81,,14.47,0.45,16.05,0,5.41,,21.4,9.3,15,21.4,7.9,14.9,-0.3,36.6,0,0,0,9.4,132.6,50.9,154,13.3,6,Partially cloudy
2015-12-21,6.91,,14.56,0.92,15.51,0,11.42,,19.8,9.7,13.9,19.8,8,13.7,-1.4,35.8,0,0,0,18,78.3,93.4,82.5,7,4,Overcast
2015-12-22,6.8,,14.51,1.1,14.62,0,14.65,,19.7,9.5,13.8,19.7,7.5,13.3,-3.1,32.2,0,0,0,25.2,58.7,91.9,92.3,7.9,4,Overcast
2015-12-23,6.78,,13.27,1.14,17.43,0,12.93,,19.9,8.4,13.1,19.9,6.7,12.6,-2.8,34.2,0,0,0,29.5,66.4,40.2,159,13.6,6,Partially cloudy
2015-12-24,6.91,,11.79,0.45,19.86,0,9.03,,20.1,6.1,12.6,20.1,3.6,11.7,-1.7,39.2,0,0,0,14,84.2,1.3,169.2,14.7,7,Clear
2015-12-25,6.8,,12.29,0.63,19.04,0,8.7,,19.6,6.4,12,19.6,3.7,11,-1.6,41.2,0,0,0,18.4,74.6,7.3,168.9,14.6,7,Clear
2015-12-26,6.7,,11.15,0.55,20.16,0,8.13,,14.9,6.6,10,14.9,4.1,8.6,-0.2,50.1,0,0,0,25.2,61.6,73.3,76.8,6.5,4,Partially cloudy
2015-12-27,6.58,,10.42,0.57,21.5,0,9.02,,14.3,6.2,9.4,14.3,3.6,8,-0.6,50.5,0,0,0,19.1,65.5,85.1,78.7,6.7,3,Partially cloudy
2015-12-28,6.67,,11.03,0.41,18.9,0,5.42,,18.3,4.6,11.2,18.3,1.6,10.2,-1.9,43.2,0,0,0,14.4,114.7,30.3,163.9,14.2,7,Partially cloudy
2015-12-29,6.78,,12.21,0.5,16.33,0,6.8,,20.9,6,12.9,20.9,3.2,12.1,-2.6,35.9,0,0,0,13.7,115.2,0,170.3,14.6,7,Clear
2015-12-30,6.68,,14.87,0.85,12.15,0,9.13,,22.8,8.1,14.2,22.8,6.2,13.8,-3.4,31.4,0,0,0,11.9,119.6,0,168.8,14.7,6,Clear
2015-12-31,6.62,,14.73,0.55,12.12,0,8.83,,23.9,9.7,15.4,23.9,8.5,15.4,-3.1,29.8,0,0,0,12.2,188.3,0,172.7,15,7,Clear
2016-01-01,6.73,,14.84,0.61,12.58,0,7.56,,23.7,10.8,15.6,23.7,10.8,15.6,-3.3,28.4,0,0,0,12.2,183.8,6.3,170.4,14.9,7,Clear
2016-01-02,6.75,,16.36,0.8,11.72,0,6.76,,23.9,9,15.3,23.9,7.1,15.1,-1.9,32.6,0,0,0,14,195,5.8,172,15,7,Clear
2016-01-03,6.79,,15.88,0.6,12.25,0,7.07,,26,8.8,15.7,26,7.1,15.5,-3.6,29.2,0,0,0,12.6,194.4,3.3,176.1,15.3,7,Clear
2016-01-04,6.8,,16.62,1.17,11.17,0,11.16,,26.9,9.3,16.4,26.6,7.3,16,-3.8,30.1,0,0,0,25.2,165.9,7.7,177.1,15.3,7,Clear
2016-01-05,6.87,,18.46,3.93,16.97,0,22.96,,22.5,11.1,15.7,22.5,11.1,15.7,8,64.2,0,0,0,35.6,323.2,9.3,169.5,14.6,7,Clear
2016-01-06,6.76,,17.79,1.47,11.1,0,10.48,,21.9,6.1,13.1,21.9,3.5,12.2,-1.3,40.5,0,0,0,22.7,133,0.6,177.7,15.4,7,Clear
2016-01-07,6.84,,15.13,0.44,17.4,0,5.06,,21.3,8.2,14,21.3,5.9,13.4,4.1,52.6,0,0,0,17.6,103.9,18.5,164.4,14.3,6,Clear
2016-01-08,6.65,,16.6,0.51,16.07,0,5.67,,21.9,10.9,15.9,21.9,10.9,15.9,8.8,65.6,0,0,0,20.5,158.9,43.7,141.3,12.2,6,Partially cloudy
2016-01-09,6.76,,18.54,1.63,14.78,0,15.82,,24.6,11.2,16.6,24.6,11.2,16.6,6.6,56.5,0,0,0,21.6,290.5,18.4,174.6,15.1,7,Clear
2016-01-10,6.93,,16.85,1.32,15.79,0,13.67,,23.1,8.9,14.6,23.1,7.1,14.2,-0.2,42.3,0,0,0,18.4,199.7,23.3,184.8,16,7,Partially cloudy
2016-01-11,6.83,,15.73,0.93,12.16,0,9.48,,25,7.4,14.6,25,5,14,-3.3,33.7,0,0,0,16.9,245.3,2.7,187.3,16.1,7,Clear
2016-01-12,6.72,,15.28,0.72,11.37,0,8.49,,22.5,8.2,14.8,22.5,6.1,14.4,-2.6,31.9,0,0,0,18,113,29.9,182.7,15.9,7,Partially cloudy
2016-01-13,6.69,,15.48,0.73,11.32,0,7.83,,21.7,8.1,14.5,21.7,5.9,13.9,-2.9,31.5,0,0,0,13.7,60.6,32.1,152,13.1,7,Partially cloudy
2016-01-14,6.77,,16.87,0.94,9.4,0,9.58,,24.3,9,15.7,24.3,7.1,15.2,-4.4,26.4,0,0,0,12.6,129.9,29.9,179.7,15.5,7,Partially cloudy
2016-01-15,6.74,,17.52,0.68,9.85,0,7.29,,27.3,9.6,17.6,26.7,7.6,17.3,-3.6,25.5,0,0,0,13.7,158.6,47,181.5,15.8,7,Partially cloudy
2016-01-16,6.75,,17.63,1.65,12.11,0,18.19,,21.8,10.9,16,21.8,10.9,16,2.7,42.3,0,0,0,32,63,61.3,176.4,15.2,7,Partially cloudy
2016-01-17,6.79,,14.06,0.56,15.03,0,6.95,,21.2,8,13.4,21.2,5.7,12.8,-2.9,35.2,0,0,0,16.6,100.6,30.8,176.7,15.3,7,Partially cloudy
2016-01-18,6.98,,13.78,0.39,13.96,0,5.4,,22,6.7,13.3,22,5.1,12.9,-3.9,31.5,0,0,0,15.8,172.5,64.2,145.2,12.4,5,Partially cloudy
2016-01-19,6.8,,17.33,0.66,11.1,0,6.82,,24.9,9.8,15.9,24.9,7.8,15.8,-0.3,36.5,0,0,0,21.2,321.6,49.1,150.4,13,6,Partially cloudy
2016-01-20,6.79,,17.95,2.13,9.73,0,14.08,,25.6,9.1,16,25.6,6.8,15.6,-2.7,32.1,0,0,0,29.5,325,9,189.2,16.4,7,Clear
2016-01-21,6.68,,18.15,1.33,8.75,0,11.04,,24.4,8.9,16.1,24.4,6.4,15.7,-3.6,28.2,0,0,0,19.8,173.7,16,188.4,16.3,7,Clear
2016-01-22,6.71,,16.45,0.92,9.93,0,8.57,,24,8.8,15.4,24,6.6,15,-4.6,26.5,0,0,0,18.4,77.7,5,189.1,16.1,7,Clear
2016-01-23,6.8,,15.99,0.92,12.71,0,8.82,,21.9,8.5,14.3,21.9,6.4,13.7,1.6,43.5,0,0,0,21.6,83.4,25.1,182.5,15.8,7,Partially cloudy
2016-01-24,6.79,,14.39,1.19,15.62,0,10.89,,20.3,7.7,12.8,20.3,5.5,12.1,-1.6,40.1,0,0,0,26.3,78,91.4,186.2,16.1,7,Overcast
2016-01-25,6.78,,13.86,0.79,13.56,0,9.77,,19.5,9.1,13.5,19.5,7.2,12.9,-4.5,29.8,0,0,0,17.3,67.2,91.1,136.6,11.8,6,Overcast
2016-01-26,6.74,,13.62,0.6,11.92,0,7.34,,21.6,8.8,14.9,21.6,6.9,14.7,-3.8,28,0,0,0,18.7,87.3,24.3,194.7,16.9,7,Partially cloudy
2016-01-27,6.94,,13.62,0.7,13.13,0,9.57,,23.5,7,14.2,23.5,4.9,13.7,-3.7,31.1,0,0,0,10.8,153.9,22.1,196.3,17,7,Partially cloudy
2016-01-28,7,,14.4,0.58,11.98,0,5.69,,22.6,7.3,14.1,22.6,5,13.4,-4.8,29.1,0,0,0,14,153.6,72.3,201.5,17.5,7,Partially cloudy
2016-01-29,7.01,,13.82,0.51,11.7,0,8.08,,21.7,7,14.1,21.7,4.7,13.6,-6.8,24.4,0,0,0,14.4,123.6,62.5,178.3,15.3,7,Partially cloudy
2016-01-30,7.02,,14.38,0.76,11.12,0,8.95,,26,7.6,15.4,26,5.7,15,-7.9,21.5,0,0,0,15.8,126.9,21,204.4,17.5,8,Partially cloudy
2016-01-31,7.02,,13.4,0.55,13.37,0,7.63,,21.3,6.6,13.6,21.3,4.3,12.9,-4.9,28.5,0,0,0,20.9,70,0,205.8,17.8,8,Clear
2016-02-01,7.01,,14.01,0.67,12.56,0,7.3,,23.1,8.1,14.8,23.1,5.5,14.1,-5.1,26.8,0,0,0,20.5,87,8,210.8,18.3,8,Clear
2016-02-02,7.02,,14.6,0.55,11.67,0,6.02,,23.9,8.6,15.6,23.9,6.9,15.4,-5.3,24.1,0,0,0,12.2,99.8,28.3,207.1,18,8,Partially cloudy
2016-02-03,7.01,,15.23,0.43,10.77,0,6.41,,23.9,10.1,16,23.9,10.1,16,-4.3,25.9,0,0,0,13.3,107.8,55.5,200.4,17.1,8,Partially cloudy
2016-02-04,7,,15.66,0.74,10.35,0,7.09,,23.6,10.4,16.2,23.6,10.4,16.2,-3.2,27.5,0,0,0,14.4,114.7,84.9,188.5,16.2,7,Partially cloudy
2016-02-05,7,,15.08,0.85,12.38,0,8.51,,18.4,10.6,14.1,18.4,10.6,14.1,0.4,40,0,0,0,14,47.5,73.2,71,6,3,Partially cloudy
2016-02-06,7.02,,14.93,0.58,14.69,0,7.41,,22.4,7.8,14.7,22.4,5.5,14.1,0.3,41.2,0,0,0,16.2,137.7,26,187.1,16.4,7,Partially cloudy
2016-02-07,7.01,,18.71,2.39,9.99,0,12.66,,27.7,10,17.9,26.6,7.9,17.6,-2.3,29.2,0,0,0,26.3,319.3,11.6,217.4,18.8,8,Clear
2016-02-08,6.96,,20.5,1.82,7.11,0,13.41,,27.7,11.4,18.4,26.4,11.4,18.2,-4.9,22.1,0,0,0,21.6,209.3,0,217.8,18.8,8,Clear
2016-02-09,6.95,,20.82,1.23,7.35,0,10.11,,29,11.1,19.1,27.3,11.1,18.8,-2.5,26.7,0,0,0,23.8,264.8,16.3,219.5,18.9,8,Clear
2016-02-10,6.94,,21.5,1.44,9.63,0,11.34,,30.6,12,19.9,28.6,12,19.5,-2.8,25.8,0,0,0,23.4,251.9,52.9,218.9,18.8,8,Partially cloudy
2016-02-11,6.94,,20.48,0.97,9.17,0,7.76,,30.6,12.6,20,28.6,12.6,19.6,-0.9,29.4,0,0,0,29.9,309.2,41.6,221.7,19.1,8,Partially cloudy
2016-02-12,6.94,,21.13,1.18,9.1,0,11.45,,28.2,12.5,19.7,26.7,12.5,19.5,-1.1,26.4,0,0,0,30.2,137.3,13,220.4,19,8,Clear
2016-02-13,6.92,,22.99,1.94,7.54,0,14.91,,32.4,12.9,21.1,30.1,12.9,20.5,0,29.9,0,0,0,33.1,321.1,31.7,223.5,19.4,8,Partially cloudy
2016-02-14,6.94,,22.38,6.12,8.72,0,26.34,,28.8,11.8,18.6,27.2,11.8,18.3,2.3,40.3,0,0,0,37.8,338.5,16.2,231.2,19.8,8,Clear
2016-02-15,7.02,,15.88,5.22,10.69,0,32.04,,19.5,7.6,12.9,19.5,4,11.5,-1,42.2,0,0,0,58.7,337.5,0.8,238.2,20.5,8,Clear
2016-02-16,7.07,,13.05,2.38,8.74,0,24.59,,18.2,5.3,11,18.2,0.9,9.2,-5.8,36.2,0,0,0,31,147.7,2,237.6,20.6,8,Clear
2016-02-17,7.05,,11.22,0.67,11.03,0,7.44,,20.3,2.5,10.7,20.3,-0.6,9.5,-8.6,29,0,0,0,18,129.8,0,240,20.6,8,Clear
